Speaker,Dialogue
loginov,"tweet 6ts, muscular, in striped sail or shirt and bell-bottom pang, tosses a hunk of f into a pail.. To Loginov.'s right, Rami:a and Borodin talk with"
ramius,"If I hadn't spilled the tea, Putin might never have slipped and ---"
petrov,"You must not blame yourself,,- Captain. Accidents happen. I assume we wall be returning to base?"
ramius,We will not.
petrov,But how can we continue a m scion without a political offcer?
ramius,"For many years the Russian Navy went to sea before there were political offScers, Doctor."
petrov,"Yes, but -"
ramius,"Good. Now, I want you and the Doctor to witness this, Ioginov. I have removed Putin's missfle key from his neck and am keeping it myse f. Iognov blinks. Petrov frowns. Closing the freezer door, the sates ]save. Loginov isn't sure what to do. Petrov's agitated:"
petrov,"This is all very unnerving, Captain. The reason for having two missM keys in the first place is to prevent one person from..."
ramius,"From what, Doctor?"
petrov,Making a mistake and...
ramius,Impossible. We are ordered to maintain strict radio silence.
petrov,"Captain, perhaps I should keep Putin's key until --"
mancuso,"bent over Jones' shoulder in the Da11as' sonar shack, concentrating on the blinking light on the sonar display. Thompson's to his left. Jones is on a headset:"
mancuso,Can you identify him?
jones,"Computer's chewing on it. Twin screw and the plant noise sounds like a typhoon but - Computer ptintar CLATTERS. Ripping off the printout, Mancuso"
mancuso,Must be a new boat.
thompson,Fleet hasn't said a word about it.
mancuso,"Alright. Start a f]e on his, Jonesy. For now, call his Sierra thirty-five.  r91 see if we can work in a little closer and sniff his out. Thompson fcDows Mancuso. Beaumont glances at Jones, whispering:"
beaumont,Won't the Soviets hear us?
jones,"Not if we stay in his baffles, seaman Beaumont. Not if we stay in his baffles. Come in behind his propeller and he's deaf as a post."
ramius,Down scope.
kamarov,"Sonar is clear, Captain."
ramius,"All right. rm going to address the crew. Ramius grabs the whip telephone. Jaw set, his eyes blaze with"
in engineering,"beneath a maze of pipes, technicians listen:"
kamarov,Captain?
ramius,Rig for silent running.
kamarov,"Outer doors are open, Captain."
ramius,Engage the caterpi lar.
jones,"in the Dalla' sonar shack, working his computer. The COB is behind him, Beaumont to his left. Red October's AMPISFIED HISS f Ms the room. Suddenly,"
cob,What happened?
jones,Don't know.
cob,"What do you mean, don't know?"
ramius,"on the deck by the phone in Red October's Conn. Conscious of all eyes on him, he turns to a HELMSMAN:"
ramius,Left full rudder.
helmsman,Rudder is left fuB..
ramius,"Navigator, make your new course two-five-zero."
kamarov,"Coming to course two-five-zero. Kama=ov draws a line on his chart. The new course is west into the Atlantic. Suddenly, the intercom CRACKLES:"
borodin,"He must have been in our baffles. We can't have Raising his hand, Ramius activates the intercom"
ramius,Sonar. Is the American turning to Ballow us?
mancuso,sticking his head into sonar. The COB and Beaumont are on pins and needles. Jones is working his computer furiously.
mancuso,it did what?
jones,"It disappeared, sir."
mancuso,t a d) What are you talking about? Check your gear.
jones,"Running diagnostics, now, Captain. Jones is starting to sweat. He runs his tests. Nothing. urning, he stares blankly at Mancuso:"
mancuso,Singing? Jones nods. Hairs stand up on the back of Mancuso's neck:
communications and,writing emendations on status boards. On the
bonavia,Captain Tupolev?
tupolev,What is it2l
bonavia,"St M no sign of Red October, sir. I think we should surface and contact Red Fleet Command."
tupolev,To what purpose?
bonavia,To inform them Red October has not appeared.
tupolev,"What makes you think she hasn't? Tupolev glides to a quartermaster's station. Following him, Bonavia's stomach growls."
tupolev,Has it occurred to you that Red October may already be in position? That Ramius is merely hiding behind his silent drive? Waiting for me to break radio silence and make a fool of myself?
tupolev,"I will not break radio silence. We wilt lie here quietly for a few more hours. If Ramius hasn't arrived by then, I'll contact Red Fleet Command."
bonavia,"Captain, I am concerned that -"
tupolev,"I Care little for your concerns, Comrade. Tupolev leaves. Bonavia glances at the quartermaster. His stomach growls again."
karpotskiy prospekt,"Soviet Navy Pniitical Dir ctorafie From his post in the portico, a uniformed guard races to the limo and opens the door for a dyspeptic, grumpy, old man. He is"
anterooms,"Leaving a wake of aides and sues crawling all over themselves, whispered greetings on their lips. Yeah-right-leave-me-alone. Frowning and cranky, Padorin marches into"
orderly,There's a note from Marko Ramivs there.
jones,Jesus Christ. Somebody just stepped on the gas.
mancuso,"Put it on the speakers. WHINING PROPELLERS and CAVITATION NOISE fi]1 the sonar shack. Suddenly, MORE PROPELLERS:"
jones,"Jeez. There's another one. Bearing .,even-three."
mancuso,"I'm gonna radio Fleet Command. He takes off. Jones hears something buried in the PROPELLERS and CAVITATION NOISE. A strange WHOOSHING SOUND. Frowning, he starts a tape rewarder."
ryan,Yes?
ryan,"Yes, Admiral, I'm ---"
greer's voice,Where the hell are you?! Get your ass to the south entrance of the Executive Offtce Buflding in forty-five minutes. It's across from the White House. Got 3t
ryan,"Yes, sir, but what's -"
greer,in his ofAce on the phone to Ryan:
greer,Let's Just say this is no longer a research project. Now move!
greer,Come on. Ryan follows him past a security guard and into
a lobby,"decorated with secretaries and suits, all, in quiet motion. At speed, Ryan trues to keep up with Greer:"
ryan,"I got a line on the doors. You know what they are? Greer doesn't answer. Impatient, Ryan follows him into"
an elevator,Greer pushes a button marked SUB LEVEL FOUR. Turning to Ryan:
greer,A silent propulsion system. -
greer,"Captain of the sub we had following her radioed in. Thing up and disappeared right in front of him. But that isn't the half of it. Read. He hands Ryan a sheaf of message flimsies. The descending elevator stops. Doors open. Ryan reads. Greer leaves. Realizing he's been left behind, Ryan takes off, entering"
ryan,Jesus... ! This is unbelievable.
greer,"About the size of it. Glancing up from his reading, Ryan notices a sign at the end of the"
ryan,Where're we going anyway?
ryan,Who's giving the brieefing?
greer,You are.
greer,"The yeoman'fl have the slides all, laid out. AIL you have to do --"
jeffrey pelt,"the President's National Security Advisor arrives. In his mid-mss, wearing wire-rim spectacles, Pelt's nearsighted, brOliant and a crackerjack poker player. Generals and Admirals take their places. Pelt site at the head of the tabl, turning to Greer:"
pelt,Let's get started.
greer,"Yes, sir. The preliminary briefing today w M be handled by Dr. Jack Ryan. I believe you've seen some of his :work."
ryan,"Gentlemen, the last twenty four hours have seen some extraordinary Soviet naval activity. The first to sail was --"
pelt,"You would characterize this as a first strike weapon, Dr. Ryan? Ryan glances at Greer. Greer smi reassuringly."
ryan,"There's no doubt about that, sir. She is designed to approach by stealth, and fire on a target with little or no warning."
admiral,An offensive weapon. The kind you start wars with.
ryan,"Precisely, Admiral.."
pelt,Conclusions?
greer,"Absence of activity in the Pacific suggest this is probably just an exercise having nothing to do with the Red October. A General starts to object. He's cut off by JUDGE MOORE, a white-haired civilian near the top of the table:"
moore,"NSA can speak to that, Mr. Pelt."
moore,I must emphasize the extremi ' sensitivity of this information and ask that on no aooount it leave this room.
ryan,That's her uncle!
greer,Whose uncle?
moore,"The contents of the letter are unknown, but Admiral Padorin immediately demanded a meeting with Premier Ligachev and within minutes of that meeting, the Soviet Fleet sailed with orders to find Red October --"
pelt,Sink her?
admiral,"My god. They've got a madman on their hands. He's gonna start a war. A spirited discussion ensues. Tuning it out, Ryan stares at the picture of Ramius and his wife. Urgently, he whispers to Greer:"
ryan,"This is the twenty-gird, isn't it? Greer nods. Order in the room has broken down. Generals and Admirals argue vehemently about appropriate. responses. Staring at the photos, a light goes off in Ryan's brain: SljenCel. Ryan realizes everyone in the room is staring at him."
ryan,Uhhmm...I was just thinking there was perhaps another possibility we ought to consider. Ryan takes a deep breath.
general,Do you mean to suggest -
pelt,"Go ahead, Dr. Ryan."
ryan,"Well, Ramius trained most of their Officer Corps. He'd be in a position to sect men willing to help him. And he's not Russian."
general,"Oh, come on! Look, what are you doing here, anyway, Ryan"
ryan,"I know Ramins, General. He's. been a maverick for his entire career. I even met him once at an embassy dinner. met captain Ramius, sir? Have you ever The General darkens. Making a decision, Pelt turns to the Admiral:"
pelt,"Bottom line, how long before Rami>us will be in a position to launch his misses at us?"
admiral,Four days.
pelt,"Alright. I'll brief the President. That will, be all, gentlemen."
greer,"I said speak your mind, Jack, but"
pelt,"You slammed the door on the General pretty hard, Jack."
ryan,"It wasn't my intention, sir -"
ryan,"Well, somebody has to go out and try- - to contact him."
pelt,OK. When can you leave?
pelt,"Perfect. I can't ask any of these chatacters to go. None of them would volunteer putting their reputations on the line. And anyway, none of them are expendable."
choppy sea,"below haze-grey sky. A ape breaks the surface, trailing a small wake. Submarine is below."
tupolev,Mother of God.
tupolev,The entire Soviet Fleet has been ordered to hunt Ramius down and destroy him. And where were we? Out of contact. Dead in the water!
bonavia,"But, Captain. Have you forgotten that it was you who -"
ramius,"at the head of a table in Red October's wardroom, Borodin to his left. Seven officers sit or stand to the side. Beside Borodin"
t billsi,"Before we begin, Captain. I would like to know exactly what happened to Putin?"
ramius,"No, Vlktor. Visibly shaken, Stadnyuk waves his hands:"
stadnyuk,Captain?
ramius,There is no way we could have accomplished our task with Putin aboard. He would have stopped us.
t bilisi,I have no objections to eliminating him. He was a pig. But it's a decision we should all have made.
borodin,You're not in command.
t bilisi,"Don't give me that command garbage, Vasily. This is no ordinary cruise. We're all risking our lives. Everything that happens affects-each of us."
ramius,Enough! Putin is dead. The responsibility and the guilt are mine.
kamarov,"In the name of God, why?"
ramius,We needed to burn the bridges. Make a clean break.
ramius,"Do you know me to be a man who talerates insubordination? Tbili- blanches, but will not look away. Ramius glances at the"
borodin,"You heard the Captain. Dismissed! One by one, the men file out of the wardroom. When they are gone, Borodin turns to Ramius,... speaking quietly:'"
ramius,Our original orders were to demonstrate that this ship cannot be found.
jones,"working his tape recorder in the Dallas' sonar shack. Varying speeds, ftering extraneous noise, Jones is isolating the eer9e"
sheet lightning,"in a RAGING STORM. An C-2A GREYHOUND appears, TURBOPROPS SCREAMING, buffeted like a ping-gong ball on a HOWLING canvas of"
a navigator,sits directly behind Ryan at a small desk built into the bulkhead.
navigator,"Some turbulence. Hey, Commander?"
navigator,"Anyway, when we hit that typhoon everybody knew what everybody else had for breakfast. Puke was on the ceiling. Puke was in the ais1 s Ryan is green."
uss kennedy,"The North Atlantic 100 miles south of Greenland- On the deck, A LANDING SIGNAL OFFICER SCREAMS into a,;. WALKIE-TALKIE. Rain POUNDS his FACE. Wiping his eyes, he"
davenport,"Charles Davenport, commanding officer of the Kennedy! The Admiral is waiting for you in his quarters!"
a steward,"pouring coffee into a large mug on a tray loaded down with sandwiches. Setting down the coffee, the steward leaves."
painter,You want coffee? Something to eat?
jones,"at a translucent status board in the quartermaster's station on the Dalla. Behind the status board, projected on a screen, a nautical map of the North Atlantic. Mancuso and Thompson enter."
mancuso,Go ahead.
jones,"I've been working on a sound I heard when the typhoon disappeared. I washed it through the tape machine several times and managed to isolate it. But when I asked the computer to identify it, the answer I got. was magma displacement."
mancuso,Magma displacement?
jones,"Yes sir. See, the system we are using was originally- designed to look four seismic events and although we adapted it. to hunt for submarines -"
mancuso,"utto the chase, Jonesy._:.,"
jones,"Aye, aye, sir. Anyway,; I got curious, and. started tracking. the sound on our lateral array. I located it four different times. The fifth time it was gone and I couldn't find it. But I want to show you what I worked up. Picking up a grease pencil, Jones makes calculations on the status board overlaying the nautical map:"
mancuso,So?
jones,"Well, I figure it couldn't be very far away from us, right? Let's say it was halfway between us and Iceland. That would put it on a course like this. Jones makes more calculations on the. status board. Mancuso recognizes a pattern:"
mancuso,Headed directly into Red Route One.
jones,"Exactly. Sir, I believe the sound I heard is the acoustical signature of some kind of super-quiet Russian submarine and he's taking the inshore track off the Iceland coast."
thompson,"What do you think, captain? Mancuso stares-at the status board, then turns to Jones:"
mancuso,Let me see if I got this straight. The three minion dollar computer tells you you're chasing after an earthquake and you aren't convinced. So you get curious and came up with this theory: on your own?
mancuso,"Relax, Jonesy. You sold me. Jones grans."
jones,"Yes, sir. Now that I know what to listen for, I'1 bag the sucker cold."
davenport,"frowning at Ryan, who sits opposite him, finishing a sandwich:"
davenport,"Christ'_ I've heard some strange stuff, Ryan, but that takes it. Ramius must have a hundred men on that boat. They can't all want to defect. He'd have a mutiny on his hands."
ryan,"Not ne s_~:4'y. If he personally recruita d the of6cers, it's theoret i ally"
davenport,"Theoretically, anything's p  But you're not in some cubicle at CIA. Over by the porthole, Painter clears his throat:"
painter,"For the sake of argument, let's assume you're right and Ramius intends to defect. What are you gonna do with the boat? You cant keep it. The Russians will. want it back. And theyRl know you've got it, :`because the crew wl]l tell them so. Or do you intend to keep them too?"
ryan,Perhaps it would be enough to get some I men aboard to analyze the propulsion
ryan,Perhaps. I'm not sure that ---
painter,"Well, I agree with chuck on one thing, son. You've got your neck stretched way out there. Didn't Greer ever teach you the rules of survival in a bureaucracy?  Still, it would be nice to keep it. When's the last time you slept?"
ryan,"Can't remember. Every time I get. the chance, somebody puts me on another airplane."
painter,OK. Why don't you rack out fear a while. The chief outside will find you quarters.
painter,"When you shook hands with him, you notice the ring on his finger,, Chuck?"
painter,"Greer told me about him. Three weeks after he was commissioned, he was in a chopper on a rescue mission in the Med. They went down. Bad. P11 and crew killed instantly. That kid spent eight months in traction with a broken. back, and two years learning to walk again. I think lt:'s O K for him to wear.: the uniform. - , Don't you?"
melekhin,surrounded by HOWLING NOISE in Red October's engineerin compartment. The. bulkheads shake. A TECHNICIAN SHOUTS
technician,Converter temperature'is egress above specks and rising!
ramius,What is It?
technician,Caterpi']]ar flows are stabilizing.
melekhin,"There was a power spike, but the reactor scrammed itself automatically."
petrov,But are there any radiation --
ramius,How long before you can fix it?
melekhin,I have to find out what's wrong first. It could be a problem with the liquid helium cycle. Maybe the super conducting material has failed.
ramius,We're going to have to run an normal propuLainn. Can you get the reactor up?
ramius,"That will be all, Doctor. Frightened, Petrov, stares at Ramb, The Captain's indomitable. Petrov leaves. Borodin has concerns of his own:"
ramius,"Pray that we aren't, Vasily."
andrei lysenko,"fifties, dewlapped Soviet Ambassador to the United States, in a dark suit and tie. Lysenko's uncomfortable. Pelt stares at him:"
pelt,"Forgive me, Ambassador, for dispensing with the usual formalities. But the President views this situation as critical. Our m,7 ttary counts thirty-two of your anti-submarine aircraft in the sky laying down enough sonar buoys that a man could walk from Greenland to Norway without getting his feet wet. What's going on?"
lysenko,we fear she may. be down. Lysenko leans forward:
pelt,"So do I, Ambassador Lysenko. Confusion could be --"
amalric,"Sonar contact on buoy number one- seven-nine. Contact is twenty-seven mil southwest, ze o-nine-zero. Data indicates contact is Red October."
copilot,"Red Fleet Command, this is Bear Foxtrot two-eight-four. We have contact evaluated as Red October. Request conformation to attack?"
pilot,Arm. the weapons. The copilot starts flipping more toggle switches.
copilot,Weapons are armed. All pre-launch check is satsfactcry.
ramius,"in Red October's Conn, talking in hushed tones with Melekhin and Borodin. Oblivious to their conversation, the crew moves about in the background."
ramius,"What do you mean,  you stall, don't know?"
melekhin,"Captain, I need -"
borodin,"Dammit, Alex. If we run any longer on normal power, weft have the w-hole -"
ramius,All stop!
ramius,Bottom the ship.
stadnyuk,"Wait! Leaving his quartermaster's station, Stadnyuk stands on shaky legs between Ramius and Kamarov:"
ramius,"You're relieved of your duties, Ivan! Return to your quarters."
kamarov,"Four hundred meters. Bulkheads CRACK under tons of pressure. Torpedo and counter- measure'. PING on AUDIO. Red October dives under the torpedo. it misses the safl by inches. Lacking a target, it automatically initiates a wide turn to the left."
helmsman,"We're flooding! Expressinnless, Kamarov slams him back to his chair and shuts down the relief valve. The spray stops:"
kamarov,"Keep your teeth on the shelf, boy. Nobody's flooding."
water,"the Red October hits bottom, kicking up sand and sit, bulkheads fragile as eggshells."
helmsman,"Captain, who's shooting at us?"
kamarov,"Easy, boy. Borodin COUGHS. Confused, the crew watch their Captain. Lights stay on. Concussions die down. Ships speakers CRACKLE:"
ramius,This Is the Captain. The explosion you Just heard was the first operational test of a new counter-measure. The torpedo was launched by our friends in Soviet aviation. Borodin stares at Ramius:
melekhin,Someone rigged the pipe so that when we took a down angle it would fall into the gears.
melekhin,No doubt about it. And whoever it was knew exactly how to cripple the caterpillar in a way not easy to find.
ramius," We21. have to find a way to get the crew off this ship, now. We are in danger every second they are aboard."
borodin,"But, Captain. There's over a hundred of them."
ryan,"brushing his teeth in the head adjacent to his stateroom on the Kennedy. Through an open door, his unmade bunk. Catching sight of himself in the mirror:"
ryan,We'd have to get rid of the crew.
jones,"in the Dalla' sonar shack, working furiously with his equipment. Beaumont watches. The COB's behind him. TRANSIENT ocean NOISE on SPEAKERS. Over the INTERCOM:"
cob,"Where is your phantom Russian sub, Jonesy? According to your calcuiatons we ' should have picked him up hours ago."
jones,He's close. I can feel it.
cob,Close don't count in anything but horseshoes and hand grenades. Beaumont CHORTLES. Jones glances at him:
jones,"Don't encourage the man, seaman Beaumont. He's very old."
jones,"You're an old man, COB. Way over the ham. Your trout is so wrinkled it's about to faU off."
cob,Screw you.
jones,"Speaking of which, what happened to that Hustler Magazine that was in the head?"
jones,"For many months, seaman Beaumont, there was a Hustler magazine located in the crew's head. it was community property."
beaumont,Where'd it' go?
jones,"I have a theory, seaman Beaumont. I believe the CO B Is like a black widow, spider. After he has sex with a magazine, he eats it. Beaumont HOWLS. The COB turns pink."
cos,"Goddam you, Jonesy --"
painter,"Leaning over a status board in the Combat Information Center on the Kennedy. Replete with lights, the status board reveals details of force deployment. Ryan enters, carrying copse:"
ryan,"Morning, Admiral."
painter,Sleep well?
ryan,Like the dead.  Our friends have been busy.
painter,"During the night, they positioned most of their front line submarines at barrier stations between Greenland and Iceland. Here, here and here."
ryan,Could you get me aboard the Dallas?
painter,We could fly you out there in a helicopter. But I don't think you'd like that much.
painter,"That's all there is, I'm afraid. Putting down his coffee cup, Ryan stares at the status board. A sal]ci r arrives with a message. Reading it, Painter glances at Ryan:"
mancuso,at tire control in the Dallas' Conn. Thompson's on the deck.
mancuso,Jones -'studies his w tern - The COB stands behind him. Beaumont watches. A]l kidding has stopped. This is strictly business:
thompson,"Sonar, Conn, aye."
fire control,"Concur, possible zig. Bearing rate increasing to the right."
in sonar,"Jones studies his equipment. Beaumont wonders what's going on. Suddenly, Jones barks:"
in sonar,the COB and Jones ft+eeze. Everything's super-quiet. Beaumont
beaumont,"What! s ' going on, Jonesy?"
fire control,Bearing rate has steadied. He's returning to course two-one-zero.
man cuso,Very well. Secure from quiet running. RADIOMAN enters.
mancuso,Damn!
thompson,What?
mancuso,!re not gonna believe this.
thundering rotors,on a SH-3 on the Kennedy's flight deck. Ryan and Davenport move to the waiting chopper. Davenport SHOUTS:
davenport,The Dallas picked up Red October and is tracking her again. The Admiral issued orders for her to fall back and pick you up. Davenport takes Ryan's arm.
jeff pelt,"in his chair in his office in the Executive Office Building. Sitting on the couch in precisely the same position as when they last talked, Ambassador Lysenko wipes his brow:"
lysenko,"The weather in Washington is so unpredictable, don't you think?"
pelt,"How can I help you, Ambassador?"
lysenko,I'm afraid there's been a pew development.
pelt,Why didn't you tell me this the last time we met?
lysenko,"In my position, I'm sometimes compromised by the fact that Moscow doesn't tea me everything."
pelt,So one of your submarine captains has gone insane?
lysenko,The other day you offered your assistance
pelt,The other day it was a rescue mission. You want us to help you hunt Ramius down and kill. him?
lysenko,"Because American lives are at stake, I've been instructed to ask your President for precisely that."
pelt,I understand. Pelt picks up the phone.
broken sunshine,dappling a choppy sea. Ice-cold WIND whips whitecapped waves and lashes the horizon. The helicopter with Ryan aboard circles into view.
copilot,no contact with the Da'Ha!
pilot,We can't wait any Unger!
copilot,Hang on. I have contact!
pilot,OK. Tell them to surface.
mancuso,"Whoever this guy is, he's in far one hell of a ride."
sailor,"Pull this to release! Fighting. panic, Ryan glances down. A mitlion miles below, the sea bans- mine-grey."
mancuso,You got a man dangling at the end of a line with no paint of reference and helicopter rotors generating enough static electak ty that we have to ground him or it! l be like grabbing a hot wire and if he falls in the water the only way to get him out is with divers 'cause most of the ship's underwater.
mancuso,Good. We got no idea who this guy is or why the Navy wants his on our boat so bad.
sailor,"Hang on! He trips a laver on the winch. Cable feeds out a few feet Holding his breath, Ryan inches into the abyss."
pilot,Reel him back in!
pilot,"If they don't pick him up this time, we have to cut him Ioxe!"
