Speaker,Dialogue
vincent,"He's going north.  That's Aix en Provence, where he used the phone."
sam, He's going back.
vincent,Not necessarily.  He could go off road at any number of places.  He might not even be in the country anymore.
sam,"It's Paris.  The route's too indirect for anything else.  A guy like Gregor, he doesn't waste time on this road unless he has to be on it in the first place. Otherwise, he'd be out of the country by now.  He's going to Paris.  Now I just hope we can find him before he gets there."
deirdre,If somebody else doesn't find him first.
dad,Opera?  This is an opera festival?
mom,"I told you that, Henry."
dad,"I thought you meant Phantom of the Opera. You know, Andrew Lloyd Weber, Cats, that kind of thing."
larry, This...this is incredible. Is the rest of Europe like this?
deirdre," Some places, not all.  Italy, for instance, they're serious about their food.  But try bloody Britain, anywhere in the U.K., you don't get much fancier than a deep-fried bar egg.  Food's not our thing, you see."
larry,What is?
deirdre, Best beer in the world known to man or God.
larry," Best beer in the world?  Budweiser for me, thanks."
deirdre," Budweiser?  You talk to me of beer and you've the unbridled gall to mention Budweiser in the same sentence?  That's not beer!  Christ, it's not even a poor excuse for rabbit piss."
larry,"Oh yeah?  Whatta you drink, then?"
deirdre,"I drink what every civilized man, woman and child in the world drinks: Guinness."
vincent,...but we've got to get back on the road.
vincent,We've got him.
larry,I'm driving.
vincent,I know those men.
sam,"Whatever you hear, whatever happens, when your partners come back out, you make sure you're here with the motor running."
gregor,"Edvard, is that you?"
edvard,"Yes, Gregor, they sent me."
gregor,"I'm touched, really, that they'd send someone of your caliber.  It's nice to know that they didn't make the mistake of underestimating me twice."
edvard,"That was a mistake, trying to kill you. Mikhi did it without consulting me, I'd have never allowed it."
gregor,I'm sure.  But I'm sorry to say that it's too late for trust: we have a serious problem.
edvard,We'll double your price.
gregor, Really?  Do you have the money with you?
edvard,Do you have the material?
gregor,"You first, Edvard."
edvard,Perhaps we could both go at the same time...
gregor, After you...
sam,"You might have been one mean technical spook, Gregor, but you wouldn't have lasted a week in the field."
edvard,"Gregor, are you alright?"
deidre, ...but I think you're in a bit of trouble.
sam,"Don't talk to me unless you tell me what I want to hear, understand?!?  You have no choice in this, don't think about winning, think about staying alive.  I want the item, and if you don't give it to me, I'm gonna kill you."
gregor, I don't have it with me...
sam,Bullshit!
gregor,I swear...
sam,Then where is it?
gregor,I sent it to myself in Paris.
sam,Sent it where?
gregor,A post office box.
edvard," Do you know who he is?  He's with Interpol, the Internation Police.  He's a cop."
vincent,You're a cop...you're a fucking cop...I should kill you.
sam,But you can't.
seamus, If you want to live you'll do exactly as I tell you.
edvard,Where do I know you from?
vincent,Vienna.
edvard,"Of course...I remember.  I quite liked you, I'm sorry to have to do this."
deirdre,"Cold cocking the poor son-of-a-bitch would have sufficed, Seamus, don't you think?"
vincent,That double-crossing bitch.
vincent,That makes twice now you've saved my life.
sam,"I didn't save your life back there. Risked it, maybe -- but I didn't save shit."
vincent,"You see it your way, I'll see it mine. You need a doctor."
sam, You know one around here?  Somebody you trust?
vincent,No...I thought I'd take you to the hospital.
sam, No hospitals.  I'll fix this myself if I have to.
vincent, You're a cop.
sam,Not exactly.
vincent,You're with Interpol -- you're a cop.
sam,"If I was a cop, a real cop, I'd have busted you a long time ago.  This isn't about you, it's about the job I have to do."
vincent,And what job is that?
sam,"My job, Vincent, a job you don't need to know about.  I can't go to the local cops -- they'd never be able to get close enough at this point.  It's me or nobody, and I've been on this job too goddamned long not to finish."
vincent,It looks to me like we're all that's left of our group.
sam,"We?  There is no we in my world now, Vincent, just me."
vincent,I'm going with you.
sam,"This doesn't involve you, don't you understand?  I can't even guarantee you any money out of all this."
vincent,"It isn't about money for me, not anymore."
sam,You don't have to do this.
vincent, Yes I do.
deirdre,"When we're done with this, I want to do for that one myself."
seamus,Now there's the Deirdre I know.
deirdre,"And what's that supposed to mean, Seamus Reilly?"
seamus,"It means I was worried that all the time you spent away from the fold might have affected you.  You've been living the life of the hired gun -- the well paid hired gun, I might note.  There's no glory to it, but there are those that like it."
deirdre,"So you thought that maybe I'd grown too attached to this charade I've been playing, is that it?"
seamus,It's been known to happen.
deirdre,"Not to me, you know that."
seamus, I thought I did.
deirdre,"I guess you don't know me, then, if you think I won't kill you for an insult like that!"
seamus,"Just testing, lass.  Forgive me, but I had to do it."
deirdre,"Remember what we agreed on, Seamus: when we get home, I don't play ""the girl"" again."
vincent,"Hello, Jean-Pierre."
sam,American.
vincent," It's right there, beneath the surface.  I can just make it out."
sam," Alright, let's do it."
sam,Douse the wound with alcohol.
sam," Take that sponge and wipe away as much of the blood as you can, keep it clean so I can see."
sam, Take the clamp...
sam,Peel back the skin and attach the clamp.
vincent,"Alright, it's done."
sam,You see the bullet?
vincent,Clearly.
sam,"Good.  Now take the forceps, and remember, Vincent, what we're doing here is routine.  I've done stuff like this at least twenty times in the field.  There are no vital organs where you're working, no major muscles or arteries -- you can't kill me.  Just make sure you've got the bullet before you try to pull it out."
vincent, A souvenir...
sam, You think you can stitch me up on you own?
sam,Then if you don't mind...  I'm gonna pass out.
vincent,"Yes, Sam's tough alright."
vincent,Of course.  Don't you?
vincent, Not exactly.
vincent,How did you know?
sam," Some, thanks.  Enough to move on, for now."
sam,Soon.
sam,Yeah.
sam,It gets done now or not at all.  Another couple of days and the parties concerned are gone where I can't get them.
sam,Vincent told you that I'm a cop?
sam,"So this is what, a test?"
sam,"If I was healthy, I could take that away from you."
sam,So what is it you want to know?
sam,Created?
sam,Vincent's life is his own burden; he'll have to carry it for himself.  And I'm not any kind of Samurai.
sam,"A Samurai has honor, a Samurai live by the code of Bushido, the way of the warrior.  I'm just a killer for hire.  The world isn't about honor, anymore. It's about survival."
deirdre,Where's the case?
gregor, There's a problem...
seamus," Problem my ass!  I think you're lying to me, and if you are you're a dead man!"
deirdre,Would somebody tell me what fucking well happened in there?
seamus, Nothing.
gregor, The package didn't come.  I'm sure it will tomorrow.
seamus," If you're lying to me you poor excuse for a human being, I'm gonna blow your brains all over this car."
gregor," I swear, it has to come here!  It has to..."
seamus,"Ease up, man...I'm just checking to make sure you're on the level."
seamus,"And it seems to me I saw a sign in there that says they got a late afternoon delivery.  Why don't we come back later today and do this all over again, huh?"
tony,"Hey, man, they're both great movies.  One is more of a character study, the other is more of a straight action thing, but they're great movies, and he's an amazing fucking filmmaker."
tony,Excuse me...
tony," My man, how you doing?"
vincent,I'm alright.  And you?
tony,Doing well.  This is?
vincent,A friend.  I was telling him about how you always have the latest tapes.
tony,Why don't we step into my office...
tony,So what can I do for you?
vincent,I was wondering if you had any movies that were particularly new.
tony,"Matter of face there's this flick I've been hearing about.  I haven't seen it, but from what I hear it's pretty cool."
sam,What's the story?
tony,"It's an international thing.  Several different peoples involved, criminals from all over the world, experts brought together to do a job.  But maybe the most interesting thing about it is that preeminent in the plot we find the Russian Mob and the IRA in bed together. An unlikely group of partners."
vincent,Do you have the tape?
tony,I might know where you could get a copy.
tony," Let me do some business with my boy here, and I'll meet you across the street in five.  I gotta make homes here feel like he's getting a good deal while I give him the pleasure of overpaying me for a couple of second generation pirates."
tony," What I've heard so far, it's all a lot of talk.  I wasn't so sure what to make of it at first, cause, like I said, the Irish and the Russians are an unlikely mix."
vincent,You said you might know where we can get a copy of this tape?
tony,All depends on whether you want the Russian or the Gaelic language version.
sam, Gaelic.
tony,You sure?
sam,I'm sure.
vincent, Can you get it?
tony,The Russian would be easier.
sam,Why's that?
tony,Cause the Russian production company would be easier to find.
sam,It's the Irish tape we want.
tony, Gonna be tough.
tony,"Last I heard there was a film rep for the Irish players staying at this address, name of Seamus Reilly."
sam, Seamus Reilly.
vincent, You know him?
sam,I know of him.
tony,"Seamus Reilly, boy's a serious Irish Auteur -- a real firebrand.  Thinks his more moderate filmmaking brethren have turned to making movies for peace-loving pussies, if you see what I'm saying."
vincent,I get the picture.
vincent,"Tony and I have to talk some business, first."
tony,"I gotta try and overcharge him, he has to moan about the price, we settle somewhere in the middle."
vincent,"It's a matter of respect.  Why don't you wait outside, this won't take long."
sam,The Irish representative?
vincent,Yes.
sam,What's this?
vincent,The address of the Russian production company.  Just in case we need to find them.
sam,Thorough man.
sam,You sure your friend got the right place?
vincent,"If Tony says this is it, then it's it."
vincent,"Tell me, Sam: why do you do this?"
sam,Do what?
vincent,Continue when it would be so much easier to give it up.
sam,It's my job.
vincent,"Then quit.  You don't work for Interpol, Sam."
sam,"Sure I do.  You heard him, you heard the guy -- that's what he said, what Edvard said."
vincent,"It's a cover, then.  A cover within a cover, a feint within a feint.  You work for the CIA, it's the only possible answer."
sam,I'm a field agent -- last of an already extinct breed.  I do dark ops.
vincent,Dark ops?
sam,Dark operations.  Wet work.  Kidnaping. Assassination.
vincent,Very ugly.
sam,It is at that.
vincent,"Not very zen of you, huh?  Not so much the modern Samurai after all."
sam,I never made that claim.
vincent,I know.  Jean-Pierre did.
sam,You were behind the door?
vincent,I was waiting to see what would happen. I didn't want to kill him if I didn't have to.
sam,You would have done that?
vincent,"I would have tried not to.  But yes, if it would have kept him from shooting you, I would have."
sam, How could you have done that?
vincent,Because I owe you.  Look at that...
sam, They don't have the package.
vincent,You think?
sam,"You said it yourself: Gregor's not dead. If they had the package, they'd have killed him."
sam,Don't do it...
deirdre,"Well, if it isn't Mr. Interpol himself.  I can't believe I misjudged you like I did."
sam,Oh please..you're on some sort of holy mission?
deirdre,I'm a patriate.
sam,Don't even think that I'm buying that.
deirdre,"Where do you get off saying word one? All the time pretending to be one of us, it's the same thing we were doing, Seamus and myself.  And here you are so high and mighty, like you're so different from the rest of us."
sam,I didn't say I was.
deirdre, Bloody fucking hell...
sam,Don't even think it.
sam,I'd kill you before you had it halfway out.
vincent,What the fuck happened?
sam,I don't know...
vincent,"You don't know?  Bullshit, you had her, there was no way out."
seamus,What in bloody hell is going on?
deirdre,They're part of the team.  One of them's the guy I told you about.
seamus,From Interpol?
deirdre,That's him.
vincent,Why didn't you kill her?
seamus,Why didn't you kill him?
vincent, You slept with her!
seamus,How is it these fellahs managed to get the drop on us?
deirdre,I told you: they're good...
vincent, You slept with her!
seamus, You should have kill him when you had the chance.  But no...
vincent,You put everything on the line because you...
seamus, You slept with the fucker!!
vincent,Left left left!!!
seamus, This better be the real thing or you're a dead man!
gregor,"It is, I'm telling you it is!!"
seamus,"You've told me a lot of things, boyo..."
seamus,Lose them!
deirdre,You lose them!
seamus,To the right!!!
sam,Give me a cigarette.
vincent,Right now?
sam,Gimme a goddamn cigarette!!!!
vincent," You're not French, you don't live here, you don't know these roads.  Why are you driving?"
seamus,About time!
deirdre, Not yet...
seamus, Good Christ!  Can't you lose these jokers?
deirdre, They're good!
sam,Nice place.
vincent, I'm not here very much.
sam,Business keeps you on the road?
vincent,Something like that.
sam,"I know I don't need to say this to you, but I need to say it to you.  This is my job, I have to do it."
vincent,So I do it.
sam,"No you don't, and you know it."
vincent,"If our positions were reversed, would you leave me?"
sam, In a minute.
vincent,I think not.
vincent, Do we need anything else?
sam,Yeah.  We need out fucking heads examined.
deirdre,"You better be careful, Seamus, before something happens a plastic surgeon can't fix."
seamus," You think I'm going to fix this, Deirdre lass?  It's the mark of the patriot, and I'll wear it like a badge.  As for those who done it to me, I'll take my pound of flesh before this is all over."
deirdre,"You're thinking with your gun, Seamus, and not your head..."
seamus," Shut up and drive!  I'm your superior officer and you will do as I goddamn well say, is that understood?!?"
seamus,Do I need to repeat myself?
deirdre,"No, Seamus.  I heard you the first time."
sam,Not here.  They might see it.
vincent,"If I'm going to die for the CIA, I'm going to go out smoking.  Besides, there's half a forest between us and them, they can't see a goddamned thing."
sam,Time to quit.
vincent,Just like that?
sam,Not just like that... Just before I turn around and it's six months from now and the first thing I do when I wake up in the morning is light a cigarette.
vincent, Samurai pain in the ass.
sam, Would you stop with that...
vincent,"Why?  You've got more force of will than anyone I've ever seen.  You handle a gun like it's a part of you, you perform surgery on yourself without anesthesia...  And most amazing of all, you quit smoking, just like that."
sam," What I do for the Company, Vincent, is no different than what you do.  We're both hired guns, and this is a job -- like any other job."
vincent,"Why then, Sam, don't you act like this is a job like any other?  Surely, if you are a hired gun, you realize that some times you just have to walk away without getting what you came for."
sam,Because I don't walk away.
vincent,Why not?
sam,"It's the one thing I've got left to hold onto.  Jean-Pierre is one of your closest friends, is he not?"
vincent,Closest and oldest.
sam,"And yet you would have killed him to save my life.  You have a sense of honor, Vincent, that I can't even remember anymore.  I don't know that I ever even had it to begin with.  All I know to do, Vincent, is to finish my job."
vincent,"And when you finish?  What then?  This package, whatever it is, do you give it to the CIA?  Do you really think they deserve it?"
sam,That's a good question.
vincent,Do you have a good answer?
sam," No, I don't."
mikhi, Would you like one?
gregor," Since I won't speak your language, and you can't speak mine, English will do nicely."
mikhi," This has all been a terrible mistake, Gregor.  I wanted to play straight with you, but Edvard insisted we try and kill you."
gregor,Edvard said the same thing about you before he died.
mikhi,"I'm shocked, shocked to think that you'd believe him."
gregor, Enough!
mikhi,Ahh...
gregor,What is he doing here?
seamus,"What am I doing here?  Why, I'm here to see my partners, Gregor, the boys in the Russian Mafia.  See, your bosses had hoped to screw me by hiring you to pull your thieving double cross.  But they only just found out that what's in the briefcase is completely useless without me.  I can't fight them, and they can't kill me -- that means we're gonna have to do business together."
gregor,But you hate each other!
seamus,What's a little hate between business partners?
sam,"I'm on point, Vincent."
gregor," So, you've got it all figured, do you?"
